"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-20","0.13",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-21","0.00",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-22","0.00",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-23","0.00",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-24","0.00",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-25","0.04",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-26","0.01",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-27","0.00",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-28","0.00",,,
"US1COBO0075","NEDERLAND 2.61 NNE, CO US","2018-09-29","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-06","0.05",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-09","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-10","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-11","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-12","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-13","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-14","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-15","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-16","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-17","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-18","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-19","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-22","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-23","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-24","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-25","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-26","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-27","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-28","0.00",,,
"US1COBO0471","ERIE 2.7 WSW, CO US","2018-09-29","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-02","0.02",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-03","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-04","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-05","0.82",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-06","0.33",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-07","0.20",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-08","0.01",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-09","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-10","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-11","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-12","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-13","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-14","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-15","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-16","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-17","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-18","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-19","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-20","0.02",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-21","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-22","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-23","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-24","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-25","0.01",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-26","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-27","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-28","0.00",,,
"US1COJF0425","GOLDEN 11.8 NW, CO US","2018-09-29","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-03","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-04","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-05","0.63",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-06","0.04",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-07","0.14",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-08","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-09","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-10","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-11","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-12","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-13","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-14","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-15","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-16","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-17","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-18","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-19","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-20","0.06",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-21","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-22","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-23","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-24","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-25","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-26","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-28","0.00",,,
"US1COBO0477","BOULDER 2.3 N, CO US","2018-09-29","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-02","0.02",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-03","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-04","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-05","0.06",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-06","0.11",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-07","0.20",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-08","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-09","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-10","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-11","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-12","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-13","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-14","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-15","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-16","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-17","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-18","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-19","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-20","0.08",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-21","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-22","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-24","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-25","0.02",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-26","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-27","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-28","0.00",,,
"US1COBO0355","NEDERLAND 2.8 NE, CO US","2018-09-29","0.00",,,
"US1COBO0476","BOULDER 2.9 ESE, CO US","2018-09-05","0.73",,,
"US1COBO0476","BOULDER 2.9 ESE, CO US","2018-09-06","0.04",,,
"US1COBO0476","BOULDER 2.9 ESE, CO US","2018-09-07","0.03",,,
"US1COBO0476","BOULDER 2.9 ESE, CO US","2018-09-20","0.02",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-02","0.02",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-03","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-04","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-05","0.20",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-06","0.15",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-07","0.13",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-08","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-09","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-10","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-11","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-12","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-13","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-14","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-15","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-16","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-17","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-18","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-19","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-20","0.09",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-22","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-23","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-24","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-25","0.02",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-26","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-27","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-28","0.00",,,
"US1COBO0233","NEDERLAND 4.2 E, CO US","2018-09-29","0.00",,,
"US1COBO0354","LOUISVILLE 0.7 NW, CO US","2018-09-05","0.75",,,
"US1COBO0354","LOUISVILLE 0.7 NW, CO US","2018-09-06","0.06",,,
"US1COBO0354","LOUISVILLE 0.7 NW, CO US","2018-09-07","0.05",,,
"US1COBO0354","LOUISVILLE 0.7 NW, CO US","2018-09-20","0.01",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-02","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-03","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-04","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-05","0.76",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-06","0.05",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-07","0.08",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-08","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-09","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-10","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-11","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-12","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-13","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-14","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-15","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-16","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-17","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-18","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-19","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-20","0.06",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-21","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-22","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-23","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-24","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-25","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-26","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-27","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-28","0.00",,,
"US1COBO0009","BOULDER 1.4 NNW, CO US","2018-09-29","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-02","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-03","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-04","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-05","0.60",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-06","0.06",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-07","0.02",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-08","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-09","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-10","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-11","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-12","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-13","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-14","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-15","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-16","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-17","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-18","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-19","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-20","0.02",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-21","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-22","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-23","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-24","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-25","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-26","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-27","0.00",,,
"US1COBO0008","LAFAYETTE 0.4 WSW, CO US","2018-09-28","0.00",,,
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-02","0.00",,"82","53"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-03","0.00",,"80","57"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-04","0.00",,"84","52"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-05","0.24",,"82","55"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-06","0.01",,"68","52"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-07","0.03",,"75","53"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-08","0.00",,"78","52"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-09","0.00",,"83","54"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-10","0.00",,"88","51"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-11","0.00",,"89","51"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-12","0.00",,"90","52"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-13","0.00",,"94","52"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-14","0.00",,"95","49"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-15","0.00",,"92","51"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-16","0.00",,"93","53"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-17","0.00",,"95","55"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-18","0.00",,"93","54"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-19","0.00",,"91","53"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-20","0.05",,"82","53"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-21","0.00",,"84","51"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-22","0.00",,"76","45"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-23","0.00",,"87","47"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-24","0.00",,"87","49"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-25","0.00",,"81","43"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-26","0.00",,"65","39"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-27","0.00",,"71","39"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-28","0.00",,"78","43"
"USC00055116","LONGMONT 2 ESE, CO US","2018-09-29","0.00",,"49","38"
"US1COBO0403","LONGMONT 1.9 NNW, CO US","2018-09-05","0.07",,,
"US1COBO0403","LONGMONT 1.9 NNW, CO US","2018-09-20","0.05",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-02","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-03","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-04","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-05","0.50",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-06","0.01",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-07","0.04",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-08","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-09","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-10","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-11","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-12","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-13","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-14","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-15","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-16","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-17","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-18","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-19","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-20","0.04",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-21","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-22","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-23","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-24","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-25","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-26","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-27","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-28","0.00",,,
"US1COBO0248","NIWOT 2.3 W, CO US","2018-09-29","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-02","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-03","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-04","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-05","0.72",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-10","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-11","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-12","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-13","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-14","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-15","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-16","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-17","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-18","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-19","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-20","0.02",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-21","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-22","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-23","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-24","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-25","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-26","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-27","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-28","0.00",,,
"US1COBO0402","BOULDER 2.2 ENE, CO US","2018-09-29","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-02","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-03","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-04","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-05","0.86",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-06","0.05",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-13","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-14","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-15","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-16","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-17","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-18","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-19","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-20","0.03",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-21","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-22","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-23","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-24","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-25","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-26","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-27","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-28","0.00",,,
"US1COBO0409","BOULDER 1.4 SE, CO US","2018-09-29","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-02","0.15",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-03","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-04","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-05","0.04",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-06","0.35",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-07","0.32",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-08","0.01",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-09","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-10","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-11","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-12","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-13","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-17","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-18","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-19","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-20","0.17",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-21","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-22","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-23","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-24","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-25","0.05",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-26","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-27","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-28","0.00",,,
"US1COGL0020","ROLLINSVILLE 2.3 ESE, CO US","2018-09-29","0.00",,,
"US1COGL0023","ROLLINSVILLE 0.1 WNW, CO US","2018-09-02","0.02",,,
"US1COGL0023","ROLLINSVILLE 0.1 WNW, CO US","2018-09-06","0.28",,,
"US1COGL0023","ROLLINSVILLE 0.1 WNW, CO US","2018-09-07","0.48",,,
"US1COGL0023","ROLLINSVILLE 0.1 WNW, CO US","2018-09-08","0.00",,,
"US1COGL0023","ROLLINSVILLE 0.1 WNW, CO US","2018-09-17","0.01",,,
"US1COGL0023","ROLLINSVILLE 0.1 WNW, CO US","2018-09-20","0.22",,,
